,start,end,street_name,delay8pm,delay5pm
1495,42452973,42434946,5thAvenue,16.44808675134465,19.26968055272247
1496,42434948,42434946,East35thStreet,48.38101348638317,78.98208082739356
1497,42452598,42457421,West4thStreet,25.405368413594328,20.067438305620215
1498,42431812,42457421,PerryStreet,38.459877537123276,35.36214048761408
1499,42452598,42431805,CharlesStreet,48.22303535907151,38.51745074586172
1500,42431812,42431805,BleeckerStreet,24.05695237929749,20.322472501298133
1501,42452936,42446424,DelanceyStreet,9.826771825764595,9.122780474340297
1502,42452936,42424641,FDRDrive,5.531462365652477,6.523298876684843
1503,42453000,42444055,1stAvenue,11.005535139603325,16.722945078765406
1504,42453007,42442935,East40thStreet,32.60119468495892,38.288167423192384
1505,42432464,42442935,2ndAvenue,12.697295922881056,16.215160813907968
1506,42453007,42432458,TunnelExitStreet,11.503424227532305,16.615937300631305
1507,42432451,42432458,East41stStreet,20.020380201158094,23.914651319255466
1508,42432464,42432458,East41stStreet,21.188356627536823,21.92776820853744
1509,42452809,42448726,5thAvenue,9.158793894218077,13.2664940547226
1510,42452956,42443029,East81stStreet,52.12088904033382,61.43269001426535
1511,42439406,42443029,2ndAvenue,12.3220907808553,14.187360137756786
1512,42452956,42439409,1stAvenue,9.561679343763368,10.860352371184774
1513,42439406,42439409,East82ndStreet,53.73515195916112,59.05230975389326
1514,42452613,42453468,WestStreet,9.617830889737872,11.36218158317323
1515,42452812,42446072,East93rdStreet,34.79844889087203,40.39791911400248
1516,42446070,42446072,MadisonAvenue,8.610017728048314,10.307669886827057
1517,42452564,42453226,LenoxAvenue,12.36468736869747,14.512127367696536
1518,42429727,42453226,LenoxAvenue,9.678500533486858,10.83787551198256
1519,42435207,42453226,West119thStreet,60.31611309335439,73.6148699874948
1520,42452564,42453220,LenoxAvenue,9.499521521177172,10.880684905471645
1521,42449828,42453220,West117thStreet,52.514457320872275,65.05087868999549
1522,42437177,42453220,LenoxAvenue,14.801202718413988,16.781412588803633
1523,42452564,42439485,West118thStreet,62.72491225407532,69.56427971440576
1524,42435207,42439485,5thAvenue,11.029934836743578,13.274830485048671
1525,42451754,42428024,East81stStreet,52.31015151241538,54.54763589936166
1526,42428022,42428024,YorkAvenue,15.96825321325867,15.853952123809517
1527,42428027,42428024,YorkAvenue,10.308677984801081,13.127506024760606
1528,42451744,42424142,FDRDrive,8.205142036147372,13.23946452868782
1529,42452814,42444506,1stAvenue,9.425625084599169,12.230861404475801
1530,42443052,42444506,East94thStreet,42.05889240165062,47.59452084959816
1531,42452814,42443050,East93rdStreet,39.247330503751314,55.185368382249386
1532,42443052,42443050,2ndAvenue,11.000253354519772,11.72598175842073
1533,42452951,42438485,5thAvenue,9.148755983641836,17.68908323095916
1534,42452882,42436714,1stAvenue,11.20431657957942,18.288083101435163
1535,42436716,42436714,East53rdStreet,60.58119157250467,60.53689768625416
1536,42452630,42444223,GouverneurLane,10.804077558857148,14.83832966628309
1537,42444230,42444223,SouthStreet,5.321132991173584,7.770754132181837
1538,42452630,42421946,FrontStreet,8.524673554957724,12.469599222139127
1539,42440408,42447428,GrandStreet,23.87427694330948,26.48592933394161
1540,42451593,42447428,GrandStreet,13.616372204148032,18.290042071713163
1541,42432095,42447428,SuffolkStreet,40.834720617005296,45.30281142857145
1542,42440408,42433551,ClintonStreet,45.76431131934035,45.66626428571431
1543,42435928,42433551,ClintonStreet,17.308662325883333,18.638000799013568
1544,42433553,42433551,EastBroadway,21.948643223180063,19.66607527117032
1545,42433550,42433551,EastBroadway,15.105918195707526,18.282322259953162
1546,42440408,42432094,ClintonStreet,22.472941929946646,27.766644561403517
1547,42452310,42452314,CarlisleStreet,20.75342554346848,30.24814526565148
1548,42446640,42452314,WestStreet,14.049864182744214,19.981202936732785
1549,42452310,42446632,WashingtonStreet,21.918350749163885,23.0379543620178
1550,42446640,42446632,RectorStreet,19.007218968735412,25.404611726671554
1551,42452556,42437465,MarketSlip,8.950382480426457,9.604413271062812
1552,42437481,42437465,CherryStreet,14.46630138348741,18.25682178603807
1553,42430477,42434894,ParkAvenue,10.206744643644374,11.909443783524909
1554,42434895,42434894,East103rdStreet,26.082782992748836,30.95628031393066
1555,42430477,42430474,East102ndStreet,36.78702034662045,45.43244496734536
1556,42438963,42430474,MadisonAvenue,8.639569754591138,10.310899627491997
1557,42445505,42435485,JerseyStreet,11.304504942528741,8.934320199063231
1558,42435477,42435485,MulberryStreet,19.34181986010259,18.31899313027096
1559,42452290,42447308,West110thStreet,24.074416067005075,25.43932278131007
1560,42447303,42447308,ManhattanAvenue,12.685413966054355,15.531238554671136
1561,42446733,42447308,ManhattanAvenue,18.553312558349635,22.029189305999136
1562,42435359,42447308,CathedralParkway,40.644413893433054,56.68751105664489
1563,42452290,42435343,CentralParkWest,8.625100521235517,10.24638160485934
1564,42435341,42435343,CentralParkWest,14.154953718756158,14.569944721889273
1565,42452290,42433756,FrederickDouglassCircle,10.562117156115193,12.943637276699178
1566,42435743,42433756,8thAvenue,12.35547750527427,15.040609510228176
1567,42433743,42433756,CentralParkNorth,44.640992743554094,54.09168138383296
1568,42452365,42443534,10thAvenue,10.235615377337275,13.454798689822585
1569,42430694,42443534,West48thStreet,65.97161876698017,69.31627055355386
1570,42452006,42454642,WashingtonStreet,21.43300585809637,22.184216228336616
1571,42452006,42452008,BarrowStreet,23.532418495224558,25.51794379523965
1572,42452084,42451593,GrandStreet,15.823564464334885,22.871096898424764
1573,42447428,42451593,GrandStreet,25.79780121076233,27.704539632623057
1574,42452084,42445617,EssexStreet,40.832998003424656,34.675481494122074
1575,42440785,42445617,EssexStreet,40.42237573286644,37.047348978240315
1576,42440682,42445617,HesterStreet,11.582938293706293,13.746159260563376
1577,42452084,42440686,GrandStreet,26.693275683518454,25.987588269230763
1578,42452076,42440686,GrandStreet,17.983857327253585,20.943336018604644
1579,42432102,42440686,LudlowStreet,36.02120817130847,42.67087200791296
1580,42452067,42451660,GrandStreet,26.15937888013379,26.29631428571429
1581,42429643,42451660,GrandStreet,27.661574210526318,32.2176555427016
1582,42452067,42445603,ChrystieStreet,39.70097275721285,46.005059409763724
1583,42452396,42440553,LaguardiaPlace,25.05248330490406,22.783136732647826
1584,42440545,42440553,West3rdStreet,57.325632849660636,57.03193180973962
1585,42452396,42433587,WashingtonSquareSouth,26.546583379617502,24.086065058863557
1586,42452040,42449570,GrandStreet,30.637694047671896,42.843618733784226
1587,42432156,42449570,MercerStreet,28.411198291876698,47.93374705148658
1588,42452040,42432152,GreeneStreet,35.72109549558082,53.15249072100316
1589,42432156,42432152,BroomeStreet,20.545118345716407,34.64018539078158
1590,42422026,42437401,SouthEndAvenue,18.083183888987726,23.258810245934146
1591,42440639,42437401,SouthEndAvenue,15.938087305660376,15.887171285735464
1592,42437410,42437401,AlbanyStreet,46.6687419021739,62.83829122641506
1593,42452048,42445489,GrandStreet,30.147515222822786,38.654195582342076
1594,42432165,42445489,LafayetteStreet,35.110107056142915,44.55643128806507
1595,42452048,42432161,CrosbyStreet,45.629484621956436,52.48052709775487
1596,42432165,42432161,BroomeStreet,25.04011286649344,32.95251165914686
1597,42429974,42429971,East63rdStreet,39.71379618952351,49.117820860035295
1598,42445961,42429971,MadisonAvenue,10.067203516870704,13.605066299542509
1599,42452353,42434072,5thAvenue,16.824048035274412,25.907865167719056
1600,42430347,42434072,West46thStreet,93.92741340180038,131.38370218544628
1601,42452353,42430350,West47thStreet,84.53736453566424,146.0210623101575
1602,42430347,42430350,6thAvenue,12.601621176743588,18.35968073256024
1603,42451660,42445627,ForsythStreet,37.86217332628236,36.34615403660886
1604,42451660,42432111,ForsythStreet,25.647633349251844,25.141582570871712
1605,42451660,42429643,GrandStreet,29.49913149670681,27.393407442537093
1606,42437996,42429643,GrandStreet,23.954794263537234,30.85819179715301
1607,42429641,42429643,EldridgeStreet,20.351707330913364,22.248761600241558
1608,42452117,42437786,GrandStreet,17.60147844669118,13.15347020892688
1609,42427744,42437786,MadisonStreet,12.95699571070235,27.291662051282067
1610,42423295,42437786,GrandStreet,18.095607154632862,19.54940194649613
1611,42452117,42435550,LewisStreet,21.12080533734136,36.6924366037736
1612,42435544,42435550,DelanceyStreet,33.02735755705093,31.447727411376746
1613,42452117,42427742,GrandStreet,12.13791665230969,13.08635152129816
1614,42427744,42427742,JacksonStreet,14.774720495636997,21.51102411646585
1615,42452015,42440838,VarickStreet,10.849441984845202,14.542900319408275
1616,42439550,42440838,CanalStreet,18.643256455902463,25.06968668132513
1617,42426089,42440838,CanalStreet,47.196467279670976,58.54546162818377
1618,42452015,42439551,GrandStreet,27.01955443439109,32.065591986214216
1619,42436761,42439551,6thAvenue,12.837724837308633,18.817559469749288
1620,42451564,42453253,LenoxAvenue,14.016478715509043,18.75457114227085
1621,42439878,42453253,West130thStreet,39.445412427745644,51.328772201721975
1622,42438236,42453253,LenoxAvenue,13.441457228607916,20.196889376257552
1623,42451564,42453251,LenoxAvenue,14.612184282460131,18.466032718614727
1624,42439868,42453251,West128thStreet,40.155326053639854,55.16138910112361
1625,42436726,42453251,LenoxAvenue,13.226285955362007,17.646232769981705
1626,42451564,42439873,West129thStreet,40.61663464840184,50.81896331018518
1627,42439878,42439873,AdamClaytonPowellJr.Boulevard,11.444267835570464,14.285077275204351
1628,42439868,42439873,AdamClaytonPowellJr.Boulevard,13.052466793456032,15.110817363286273
1629,42426747,42444360,WhitehallStreet,10.0036466045066,14.850771031626508
1630,42444480,42444360,WhitehallStreet,9.51928418471056,12.29025790618626
1631,42433834,42444360,MooreStreet,7.004911352364474,12.067652442420995
1632,42431889,42444360,PearlStreet,17.239250140879882,21.725471676952548
1633,42426747,42433834,NewYorkPlaza,11.549278538514864,18.194653645352336
1634,42445569,42433834,WaterStreet,12.400221347667234,13.857288077803204
1635,42431902,42433834,BroadStreet,11.286577082373658,18.08602601717148
1636,42451593,42452084,GrandStreet,22.587368498641304,22.938859405339798
1637,42445617,42452084,EssexStreet,30.60145328129437,36.16817620160981
1638,42440686,42452084,GrandStreet,16.567593717800854,19.354626741154572
1639,42432099,42452084,EssexStreet,37.068716801122434,35.85799671567613
1640,42451593,42432097,NorfolkStreet,21.898580023682666,21.021812020972355
1641,42432099,42432097,BroomeStreet,6.861866639045712,7.743168796514367
1642,42432095,42432097,BroomeStreet,22.17442546056992,20.603126275659815
1643,42451540,42453717,OldBroadway,13.266980353606785,17.76500313852815
1644,42442584,42453717,West125thStreet,40.6181721549637,45.16555698024458
1645,42428863,42453717,West125thStreet,13.536170154937727,16.693075079264418
1646,42451540,42446221,West126thStreet,15.68271179571664,22.150816688668872
1647,42428863,42446221,Broadway,10.91566028454,15.301261582259505
1648,42428869,42446221,Broadway,12.311049256000006,14.8087295521699
1649,42452056,42437589,GrandStreet,30.90249311754581,31.6886799419328
1650,42437580,42437589,TheBowery,43.489360402860136,36.818483582461404
1651,42432184,42437589,TheBowery,28.100482940397857,37.64303571636668
1652,42452056,42432181,ElizabethStreet,34.21760204761906,33.97237351994639
1653,42432184,42432181,BroomeStreet,30.31727350845316,35.650660579634476
1654,42451773,42445757,EastEndAvenue,14.57076464735515,18.804559810298095
1655,42436556,42445757,EastEndAvenue,9.243315949008498,13.00051897235409
1656,42428043,42445757,East88thStreet,36.09644946290032,44.37477692403486
1657,42451773,42429348,EastEndAvenue,9.467658797050836,11.65569203964758
1658,42451766,42429348,EastEndAvenue,20.05682182373473,20.130756082045192
1659,42429346,42429348,East86thStreet,8.754634444037597,10.936963544818052
1660,42451773,42428039,East87thStreet,48.0600867718447,50.9269914654571
1661,42428043,42428039,YorkAvenue,10.616615042647442,12.449402633240053
1662,42428037,42428039,YorkAvenue,16.053948019914642,17.413310234571938
1663,42451712,42446398,FDRDrive,11.68305552616303,11.700691742966098
1664,42442794,42446398,ManginStreet,11.957097637681155,17.199136945107398
1665,42451736,42445644,10thAvenue,7.7680613793103435,11.509145
1666,42451695,42446668,10thAvenue,20.04624885094534,34.47944840775945
1667,42452008,42436903,WestStreet,6.090191865596181,7.207163442624411
1668,42436894,42436903,ChristopherStreet,20.99971079883805,20.58757603766184
1669,42452107,42433554,EastBroadway,16.470321989781823,15.489239406314757
1670,42433553,42433554,EastBroadway,6.890575020920505,7.534089240669238
1671,42427335,42433554,SamuelDicksteinPlaza,19.993896422697365,15.137831939890711
1672,42452107,42427335,GrandStreet,20.093034091072933,21.18098979688237
1673,42433554,42427335,SamuelDicksteinPlaza,11.692458730091126,11.8045556355893
1674,42452026,42433574,GrandStreet,29.392972571682588,42.25023407575755
1675,42432148,42433574,WoosterStreet,34.70512377151225,48.846674362267464
1676,42452026,42432142,WestBroadway,49.247225356828224,61.8045622341251
1677,42442276,42432142,WestBroadway,45.24158673679,54.03488077587286
1678,42432148,42432142,BroomeStreet,21.5890264169548,30.29628207964129
1679,42451370,42452994,MorrisStreet,12.641408058608048,16.93501509116409
1680,42421972,42428570,Broadway,20.552074747118283,25.633167928335318
1681,42421972,42421969,West61stStreet,29.488397981502533,33.26756927299702
1682,42451932,42433346,AudubonAvenue,20.025575833333328,34.64685000000001
1683,42427768,42433346,AudubonAvenue,17.315008846153845,25.165945000000004
1684,42451766,42428034,East85thStreet,54.09784609375001,61.260005203588754
1685,42428032,42428034,YorkAvenue,15.288600592251079,14.86119397737982
1686,42428037,42428034,YorkAvenue,11.37803080763633,14.771271738386302
1687,42451674,42437686,5thAvenue,14.506613721410902,12.756391410521735
1688,42428227,42437686,West30thStreet,66.66704693368787,79.81007713086531
1689,42451674,42428232,West31stStreet,84.87645429074894,117.19847685387937
1690,42428234,42428232,Broadway,33.46784669606657,38.54129462842371
1691,42451231,42451280,FDRDrive,61.94392288912141,78.82880315847385
1692,42421775,42421772,West80thStreet,39.88626073419443,47.98003849359929
1693,42442463,42421772,AmsterdamAvenue,11.575501582253544,12.566695608137556
1694,42421749,42431118,WestEndAvenue,11.04704006782443,12.417509322939587
1695,42431116,42431118,WestEndAvenue,9.377785586340206,11.090727414586077
1696,42421749,42421751,West106thStreet,22.97394157480315,22.378562330911112
1697,42437920,42421751,RiversideDrive,11.121187538736589,14.635322008776214
1698,42421741,42432756,AmsterdamAvenue,9.877835010863349,12.201586142773145
1699,42432744,42432756,West107thStreet,47.3515152969121,56.85058432192961
1700,42421741,42421737,West106thStreet,46.56943060238682,50.84834975294827
1701,42432744,42421737,ColumbusAvenue,9.741088855964405,11.265445250850856
1702,42421731,42421737,West106thStreet,23.337526879271078,26.395952398250923
1703,42430749,42430747,11thAvenue,8.228951436265952,11.232420779890905
1704,42450352,42430747,West58thStreet,33.547239605067055,42.010095234312956
1705,42430745,42430747,11thAvenue,14.356693420599091,14.9848960876919
1706,42449163,42449166,JumelTerrace,14.369831860465114,17.560817468354422
1707,42433017,42449166,West162ndStreet,22.218546119402976,23.874134725274725
1708,42449163,42446919,JumelTerrace,8.24393777777778,7.667281506849314
1709,42432999,42446919,West160thStreet,14.853678190954778,22.886162012578612
1710,42430004,42429562,ChurchStreet,14.895851334365323,19.660160091497087
1711,42443832,42437746,PearlStreet,52.9395,56.93773333333333
1712,42444277,42437746,PearlStreet,15.77553525317637,20.15332033370589
1713,42438218,42427196,West183rdStreet,14.78211863636364,17.199822424242427
1714,42427206,42427196,FortWashingtonAvenue,20.831583271604934,20.94073039603961
1715,42430953,42427196,West183rdStreet,13.22898274193549,17.957594444444442
1716,42427190,42427196,FortWashingtonAvenue,14.294353434642279,19.927980326086953
1717,42451126,42445420,FDRDrive,30.24364470450966,27.987834644459
1718,42445417,42445420,East30thStreet,46.567323312312574,47.61049094086685
1719,42450814,42449691,FDRDrive,8.215526755115441,11.06502839842026
1720,42450809,42450688,FDRDrive,7.933968987247513,7.695449277870831
1721,42450809,42432548,FDRDrive,4.741511105159484,6.514187455431472
1722,42425348,42441535,RiversideDrive,39.501661335824366,41.558514570904094
1723,42437058,42441535,RiversideDrive,8.49493345778088,8.914890829249906
1724,42431067,42441535,West91stStreet,32.98007701107011,30.233490315612308
1725,42450688,42450699,FDRDrive,28.80533820004499,30.701659453130898
1726,42450456,42456708,5thAvenue,9.035563695927598,13.464166118606384
1727,42446132,42456708,East105thStreet,29.2742616796875,29.633222491408933
1728,42450456,42446138,East106thStreet,27.999872285027067,34.57763200260078
1729,42446132,42446138,MadisonAvenue,9.234107113893597,10.958694436442542
1730,42451018,42439191,AvenueC,29.069646584758495,20.638048674798306
1731,42438362,42439191,East20thStreet,24.47281948994122,34.282341369912785
1732,42428010,42438805,East73rdStreet,52.01585403824522,56.072998704247944
1733,42436492,42438805,1stAvenue,10.235730515496806,12.918042324186956
1734,42428010,42428007,YorkAvenue,9.350718579428623,14.683211096899226
1735,42436492,42428007,East72ndStreet,41.96145888224329,58.66739014376599
1736,42428005,42428007,YorkAvenue,15.602560853545391,21.764296152693934
1737,42428007,42436492,East72ndStreet,56.96515087846846,64.58774454395717
1738,42445247,42436492,1stAvenue,10.039826367439682,12.655245830191749
1739,42436489,42436492,East72ndStreet,46.13594350276392,52.52268092202402
1740,42428007,42428010,YorkAvenue,16.665243299802448,21.869513526607413
1741,42428012,42428010,YorkAvenue,10.62434680649985,15.685030153070938
1742,42428007,42428005,YorkAvenue,10.522595850634954,19.155704790242698
1743,42428003,42428005,YorkAvenue,13.97160750440048,19.554103536992635
1744,42427030,42428005,East71stStreet,39.227336258830206,44.61099235263565
1745,42432068,42432071,StantonStreet,21.868344062097574,21.449884462151388
1746,42437082,42432071,NorfolkStreet,39.07512486370161,34.857551213623616
1747,42451409,42422270,FDRDrive,38.97386346808119,52.831561163092644
1748,42450275,42455337,AudubonAvenue,14.124623298969064,19.894529736842102
1749,42437942,42455337,AudubonAvenue,14.290928461538464,14.70025
1750,42433115,42455337,West190thStreet,28.474486388888877,36.1937275
1751,42450275,42455335,AudubonAvenue,12.764470555555556,11.445485555555555
1752,42436288,42455335,AudubonAvenue,11.734705260416668,15.755882441860466
1753,42433097,42455335,West188thStreet,25.26083884057971,33.275341
1754,42450275,42433107,West189thStreet,25.59571534482759,33.127944
1755,42433115,42433107,SaintNicholasAvenue,14.11474235294117,19.958219354838715
1756,42433097,42433107,SaintNicholasAvenue,14.445693541666666,17.128024918032786
1757,42451280,42424145,FDRDrive,31.228100754777586,42.29333035818761
1758,42439029,42438228,12thAvenue,6.232772393761867,8.582899056069955
1759,42429541,42438228,12thAvenue,13.39126460076046,13.637053055555556
1760,42428873,42438228,West131stStreet,32.16296644844518,40.16737940552019
1761,42439029,42438066,West125thStreet,13.668474717948722,15.061318432343235
1762,42446221,42438066,West129thStreet,18.91812302794023,21.540503443443445
1763,42428863,42438066,West125thStreet,21.513273873444533,25.01071425913163
1764,42425088,42438066,SaintClairPlace,11.567289457749665,15.033777429943953
1765,42439029,42428869,West130thStreet,27.80549914590748,40.15107307692309
1766,42428873,42428869,Broadway,12.489953354231975,12.733482749213008
1767,42439029,42425088,12thAvenue,10.119812296037301,13.882036386946394
1768,42424706,42425088,SaintClairPlace,19.464267576923078,22.45104743749999
1769,42450426,42445936,East54thStreet,51.384550192444784,78.66365997531663
1770,42436701,42445936,MadisonAvenue,12.96103275318105,21.63157862226837
1771,42450426,42436700,5thAvenue,15.724248304038026,26.474877730441648
1772,42436701,42436700,East53rdStreet,53.05029047496986,72.15005379929273
1773,42450434,42445033,West54thStreet,51.90737991616138,63.18649061997166
1774,42440960,42445033,9thAvenue,14.669358659730065,23.438877884615394
1775,42450434,42440966,10thAvenue,9.810527260921864,11.834572156711404
1776,42440960,42440966,West55thStreet,69.48139191423037,71.15101883317179
1777,42443336,42442432,West72ndStreet,55.148578800935624,53.80186342799028
1778,42428634,42442432,West72ndStreet,17.608850472963237,13.624616087354221
1779,42443336,42437384,ColumbusAvenue,13.133711257181721,17.08486922435742
1780,42435272,42437384,West71stStreet,41.619999338514965,49.825906694032184
1781,42450468,42443068,East106thStreet,32.249956703194194,33.38310349047389
1782,42450057,42443068,East106thStreet,38.82869955145118,40.95531641016199
1783,42443066,42443068,2ndAvenue,11.022828777457292,14.385515248149757
1784,42450468,42436653,1stAvenue,15.840095759568547,19.31827455954484
1785,42436651,42436653,East108thStreet,39.53038855334539,41.26643619469026
1786,42450468,42433513,East106thStreet,34.00229763819095,42.412903818181796
1787,42427012,42433513,FDRDrive,10.776251139578322,12.26966752959999
1788,42450341,42445039,West58thStreet,56.660660408276605,64.51827129326585
1789,42440934,42445039,9thAvenue,14.547752195090993,20.382548012681035
1790,42450341,42440935,10thAvenue,9.417625825720735,10.859340187387769
1791,42440934,42440935,West59thStreet,57.62306942639392,60.25197900694818
1792,42446190,42429530,East132ndStreet,29.194644880952378,36.05932579710147
1793,42437928,42429530,5thAvenue,41.21658882575757,44.61381032428359
1794,42429532,42429530,West132ndStreet,52.901465201900244,64.67277050438597
1795,42446184,42446187,MadisonAvenue,12.742384014521592,17.218207580543268
1796,42449938,42453999,East38thStreet,23.647233995676142,27.966925944460503
1797,42449938,42445661,3rdAvenue,11.814399663406475,16.795034150445918
1798,42445664,42445661,East39thStreet,24.00753850541679,33.2470503670151
1799,42449890,42455465,East16thStreet,34.439125599631,38.76316466601181
1800,42449890,42446875,3rdAvenue,13.675844247846605,13.310688533375547
1801,42446879,42446875,East17thStreet,32.260311172598165,32.69069493710021
1802,42437283,42446875,3rdAvenue,18.79415281713382,15.093904117316155
1803,42449890,42431459,3rdAvenue,20.33641074316895,16.043270685579195
1804,42440729,42431459,3rdAvenue,16.744570201265145,15.470115961861268
1805,42431461,42431459,East15thStreet,28.843111228406443,28.563213326292008
1806,42450071,42449840,3rdAvenue,10.043550956288836,12.552525201665738
1807,42443088,42449840,East117thStreet,28.207545516888434,30.14436964999998
1808,42450071,42447199,East116thStreet,17.047784226190473,21.68355402360105
1809,42447201,42447199,LexingtonAvenue,9.95610678601253,12.721245179402628
1810,42450055,42450057,3rdAvenue,9.11285491885051,10.845508951818315
1811,42447182,42450057,East106thStreet,28.33821717116125,30.51605028374893
1812,42443068,42450057,East106thStreet,23.54165482018348,26.903608165212088
1813,42450055,42447179,East105thStreet,14.236884155623512,16.07476564493268
1814,42447182,42447179,LexingtonAvenue,7.843031743258432,11.947781976158938
1815,42450066,42449422,3rdAvenue,8.890104861787128,10.720422232743688
1816,42447196,42449422,East112thStreet,31.31587309402792,34.15954345569152
1817,42450066,42447192,East111thStreet,18.945567542556482,20.81764559213016
1818,42447196,42447192,LexingtonAvenue,9.023183981683744,11.800190304902204
1819,42449942,42453007,East40thStreet,22.435139661884808,27.16717458291377
1820,42445664,42453007,TunnelExitStreet,11.609672011303607,15.514738469233668
1821,42449942,42432451,3rdAvenue,11.5499030879621,16.637180050101517
1822,42432444,42432451,East41stStreet,35.95174941575255,40.657592172964314
1823,42432458,42432451,East41stStreet,19.81108024609843,24.193712711438533
1824,42450044,42449007,3rdAvenue,10.690297624151636,12.34577311247042
1825,42443056,42449007,East97thStreet,35.42654148182027,46.46705662509742
1826,42450044,42447166,East96thStreet,31.145521455872164,40.60562900464755
1827,42447169,42447166,LexingtonAvenue,8.473920419170378,12.302058515943425
1828,42450089,42447208,East127thStreet,20.610510312500008,37.96322239999999
1829,42447209,42447208,LexingtonAvenue,12.30310313885648,19.230474592487603
1830,42450089,42443118,East127thStreet,27.32951692383778,48.305781960038054
1831,42450089,42426960,3rdAvenue,11.719327604166665,16.281883538461535
1832,42447209,42426960,East128thStreet,20.05279521645021,32.4027527405603
1833,42450035,42448735,3rdAvenue,8.906343543254174,10.627792620563369
1834,42447149,42448735,East92ndStreet,36.888808547602466,45.650885000518294
1835,42450035,42447144,East91stStreet,34.28017941001566,37.046742589088
1836,42447149,42447144,LexingtonAvenue,10.555815570111195,12.274174122267425
1837,42450083,42447207,East123rdStreet,15.926127026831038,18.09002758714971
1838,42438772,42447207,LexingtonAvenue,9.76850397380386,13.748832295876278
1839,42450083,42438774,3rdAvenue,10.403874086249171,14.170682854823001
1840,42438772,42438774,East124thStreet,21.607000290929818,22.694774438077868
1841,42449886,42453104,East11thStreet,42.053601325031956,33.96186530777997
1842,42449886,42446533,3rdAvenue,17.922936481670106,15.238106429646486
1843,42446528,42446533,East12thStreet,66.50216167249232,59.62118008956063
1844,42436941,42446533,3rdAvenue,21.56738958288408,17.632956348518725
1845,42449886,42430886,3rdAvenue,21.575344779665283,17.830842726116423
1846,42449017,42430886,3rdAvenue,17.501889037802414,14.312214608182428
1847,42450325,42439335,MacDougalStreet,25.32281930742489,27.12594774685384
1848,42439530,42439335,PrinceStreet,21.6239184844826,21.453411693681108
1849,42430160,42439335,6thAvenue,11.399643386219001,13.216908946757975
1850,42450061,42447187,East109thStreet,15.954986834199882,16.152613790401574
1851,42434384,42447187,LexingtonAvenue,8.037553318674878,11.188108223629849
1852,42450061,42434385,3rdAvenue,8.53914095587011,10.344811738998931
1853,42434384,42434385,East110thStreet,29.41817123314065,37.115487951515114
1854,42450057,42447182,East106thStreet,17.338998637586464,20.12293400261894
1855,42445823,42447182,LexingtonAvenue,7.704797323192929,10.440424232804228
1856,42450057,42445827,3rdAvenue,8.998134772927944,10.79129899190475
1857,42450820,42423296,FDRDrive,25.36820074440631,29.093080895995346
1858,42443127,42432083,ChrystieStreet,35.812054798477284,37.10083084819188
1859,42437113,42432083,ChrystieStreet,25.401940672489086,24.672812993389982
1860,42432082,42432083,StantonStreet,34.599062810873306,31.438205183919603
1861,42450489,42433298,WashingtonSquareNorth,36.75554160568747,36.28519107858384
1862,42449817,42433298,WashingtonSquareEast,19.42083303366986,17.673801061952513
1863,42450489,42433281,WashingtonSquareNorth,34.005920378069284,30.84565956313573
1864,42437951,42433281,MacDougalStreet,34.883449986147966,32.47410946067129
1865,42449947,42449948,3rdAvenue,14.506052616438165,19.587530347953404
